session_id,date_key,visit_date,customer_id,product_id,marketing_channel_id,device_type_id,location_id,pages_viewed,time_on_site_sec,cart_flag,order_flag,abandon_flag,quantity,unit_price,discount_amount,discount_percent,revenue,session_duration_bucket,user_type,session_count
17550,20240319,2024-03-19,1599,670,3,1,122,3,1452,1,1,0,2,1422.93,0.0,0,2845.86,Very Long,1,1
17551,20241103,2024-11-03,2616,443,3,1,167,3,389,1,0,1,4,1716.49,1029.89,15,0.0,Very Short,1,1
17552,20240624,2024-06-24,5555,632,5,2,102,11,1695,0,0,0,4,418.78,418.78,25,0.0,Very Long,1,1
17553,20240201,2024-02-01,5034,139,0,1,38,8,1680,1,1,0,3,307.59,138.42,15,784.35,Very Long,0,1
17554,20241123,2024-11-23,2372,505,2,2,171,3,824,0,0,0,4,1012.24,1012.24,25,0.0,Short,0,1
17555,20240417,2024-04-17,8181,78,5,1,32,6,510,1,0,1,1,782.17,117.33,15,0.0,Short,1,1
17556,20240422,2024-04-22,3716,466,2,0,65,16,136,0,0,0,2,759.5,0.0,0,0.0,Very Short,1,1
17557,20240713,2024-07-13,8796,314,1,0,153,24,871,1,1,0,2,424.73,212.36,25,637.1,Short,1,1
17558,20240408,2024-04-08,1134,687,3,1,148,6,773,1,1,0,3,1700.23,255.03,5,4845.66,Short,1,1
17559,20241029,2024-10-29,3135,553,0,1,46,8,189,0,0,0,2,960.29,384.12,20,0.0,Very Short,1,1
17560,20240909,2024-09-09,3671,32,3,1,104,2,601,1,0,1,2,963.56,0.0,0,0.0,Short,1,1
17561,20240725,2024-07-25,6363,590,3,0,41,20,1371,1,0,1,2,1481.19,0.0,0,0.0,Very Long,0,1
17562,20240314,2024-03-14,4608,664,2,1,162,8,1040,1,1,0,3,1978.25,0.0,0,5934.75,Long,1,1
17563,20240627,2024-06-27,2413,429,2,1,81,7,1600,0,0,0,3,305.61,0.0,0,0.0,Very Long,0,1
17564,20240409,2024-04-09,6139,839,5,1,216,12,435,1,0,1,3,709.14,531.86,25,0.0,Very Short,0,1
17565,20241217,2024-12-17,9623,330,3,1,220,15,1737,1,0,1,1,985.8,147.87,15,0.0,Very Long,1,1
17566,20241016,2024-10-16,2202,715,1,2,34,24,1262,1,1,0,2,589.97,294.98,25,884.96,Long,0,1
17567,20240212,2024-02-12,3269,414,2,1,69,7,543,1,0,1,4,516.44,0.0,0,0.0,Short,0,1
17568,20240711,2024-07-11,5305,869,1,0,127,9,1734,1,0,1,4,962.26,0.0,0,0.0,Very Long,0,1
17569,20241011,2024-10-11,7538,578,1,1,5,20,471,0,0,0,4,180.89,0.0,0,0.0,Short,0,1
17570,20240710,2024-07-10,2229,426,0,0,177,23,388,0,0,0,2,463.51,0.0,0,0.0,Very Short,0,1
17571,20240216,2024-02-16,3079,672,5,1,160,14,1425,0,0,0,3,235.36,0.0,0,0.0,Very Long,1,1
17572,20240221,2024-02-21,3116,787,3,2,47,5,781,1,1,0,2,594.93,0.0,0,1189.86,Short,0,1
17573,20240924,2024-09-24,6543,526,3,1,3,3,1505,1,1,0,1,1949.21,584.76,30,1364.45,Very Long,1,1
17574,20240710,2024-07-10,1741,621,5,1,147,20,1348,0,0,0,4,526.62,315.97,15,0.0,Long,0,1
17575,20240717,2024-07-17,6932,613,2,1,92,7,370,1,1,0,4,552.41,0.0,0,2209.64,Very Short,1,1
17576,20240408,2024-04-08,4828,761,4,1,176,4,501,1,0,1,3,282.3,42.35,5,0.0,Short,1,1
17577,20240406,2024-04-06,3955,188,2,1,102,5,1566,1,0,1,1,1562.1,234.31,15,0.0,Very Long,0,1
17578,20240528,2024-05-28,8758,47,4,1,145,9,1289,0,0,0,2,1035.78,207.16,10,0.0,Long,0,1
17579,20240717,2024-07-17,8368,242,2,0,30,21,1758,1,0,1,4,677.82,0.0,0,0.0,Very Long,1,1
17580,20240620,2024-06-20,8225,1,2,0,19,18,966,1,0,1,4,1246.64,498.66,10,0.0,Long,0,1
17581,20241116,2024-11-16,8967,869,4,1,191,23,1347,0,0,0,1,836.99,41.85,5,0.0,Long,0,1
17582,20240309,2024-03-09,3104,698,5,0,213,15,1055,1,0,1,3,1049.31,314.79,10,0.0,Long,1,1
17583,20240621,2024-06-21,8694,795,2,0,18,21,1729,1,1,0,3,340.28,153.13,15,867.71,Very Long,0,1
17584,20240326,2024-03-26,2583,488,3,1,211,23,625,0,0,0,3,142.88,85.73,20,0.0,Short,1,1
17585,20240103,2024-01-03,3976,714,3,2,62,17,1674,1,0,1,2,1432.33,429.7,15,0.0,Very Long,0,1
17586,20240531,2024-05-31,5999,89,1,0,104,10,297,1,0,1,3,943.84,0.0,0,0.0,Very Short,0,1
17587,20240121,2024-01-21,7698,327,5,1,193,15,953,0,0,0,4,1264.56,0.0,0,0.0,Long,1,1
17588,20240515,2024-05-15,6198,164,0,1,38,11,1035,1,0,1,4,684.68,136.94,5,0.0,Long,0,1
17589,20240818,2024-08-18,6034,843,1,0,144,19,743,1,0,1,2,1435.77,0.0,0,0.0,Short,1,1
17590,20240517,2024-05-17,4387,138,1,0,66,6,883,1,0,1,1,549.75,0.0,0,0.0,Short,0,1
17591,20240904,2024-09-04,6333,63,1,0,216,4,1235,0,0,0,1,1810.41,0.0,0,0.0,Long,1,1
17592,20240417,2024-04-17,5275,193,2,1,142,4,657,0,0,0,4,127.25,0.0,0,0.0,Short,1,1
17593,20240526,2024-05-26,5296,277,3,1,203,22,305,0,0,0,2,791.93,0.0,0,0.0,Very Short,0,1
17594,20241115,2024-11-15,6270,893,0,1,198,17,1618,1,1,0,3,372.1,223.26,20,893.04,Very Long,1,1
17595,20240329,2024-03-29,6401,820,5,0,98,15,571,0,0,0,1,473.88,0.0,0,0.0,Short,1,1
17596,20240701,2024-07-01,3969,482,2,0,133,21,1426,0,0,0,4,411.4,246.84,15,0.0,Very Long,0,1
17597,20240918,2024-09-18,2220,782,4,0,97,4,1050,0,0,0,3,603.29,180.99,10,0.0,Long,1,1
17598,20240512,2024-05-12,3695,879,2,1,122,15,189,0,0,0,2,711.94,71.19,5,0.0,Very Short,0,1
17599,20240421,2024-04-21,4679,460,0,0,23,22,425,0,0,0,4,636.08,254.43,10,0.0,Very Short,0,1
17600,20240911,2024-09-11,2448,177,1,1,198,4,1358,1,1,0,4,974.91,194.98,5,3704.66,Very Long,0,1
17601,20240128,2024-01-28,2598,751,3,1,175,15,354,1,0,1,4,432.52,0.0,0,0.0,Very Short,0,1
17602,20240406,2024-04-06,9557,423,5,0,165,6,1299,1,1,0,2,1395.03,139.5,5,2650.56,Long,1,1
17603,20240529,2024-05-29,3520,724,2,0,14,13,426,1,1,0,4,543.39,0.0,0,2173.56,Very Short,1,1
17604,20240320,2024-03-20,7650,469,4,1,96,7,1376,0,0,0,2,152.74,0.0,0,0.0,Very Long,0,1
17605,20240715,2024-07-15,2150,889,0,2,42,7,1049,1,0,1,1,142.74,0.0,0,0.0,Long,0,1
17606,20240814,2024-08-14,9749,737,3,1,146,17,1470,0,0,0,4,1191.32,238.26,5,0.0,Very Long,0,1
17607,20241218,2024-12-18,2912,340,0,0,94,2,1141,1,0,1,2,773.37,0.0,0,0.0,Long,1,1
17608,20240807,2024-08-07,4544,20,1,0,61,20,154,0,0,0,2,719.2,143.84,10,0.0,Very Short,0,1
17609,20240804,2024-08-04,8036,458,2,0,189,9,1404,1,0,1,2,991.62,594.97,30,0.0,Very Long,1,1
17610,20240921,2024-09-21,2812,399,3,0,71,18,1797,0,0,0,3,486.4,291.84,20,0.0,Very Long,0,1
17611,20240317,2024-03-17,5947,514,5,2,124,1,734,0,0,0,1,1152.45,172.87,15,0.0,Short,1,1
17612,20240620,2024-06-20,8068,202,2,0,123,14,1634,0,0,0,3,305.62,91.69,10,0.0,Very Long,0,1
17613,20241030,2024-10-30,1212,330,1,0,180,17,715,1,0,1,4,281.83,0.0,0,0.0,Short,0,1
17614,20240305,2024-03-05,1228,714,2,0,152,12,415,1,1,0,3,395.12,355.61,30,829.75,Very Short,0,1
17615,20240416,2024-04-16,8095,238,4,1,60,17,1541,1,0,1,3,882.87,529.72,20,0.0,Very Long,1,1
17616,20240321,2024-03-21,3364,399,5,1,101,18,562,0,0,0,3,148.87,66.99,15,0.0,Short,1,1
17617,20241216,2024-12-16,9184,880,4,0,130,24,395,1,0,1,1,229.09,45.82,20,0.0,Very Short,0,1
17618,20240509,2024-05-09,9345,1,0,0,51,8,572,1,0,1,3,1763.62,0.0,0,0.0,Short,0,1
17619,20240428,2024-04-28,8922,595,4,0,26,1,1013,0,0,0,4,1331.08,0.0,0,0.0,Long,1,1
17620,20241024,2024-10-24,9970,77,4,0,113,14,1202,1,0,1,1,1160.38,0.0,0,0.0,Long,0,1
17621,20241127,2024-11-27,8406,649,5,2,115,17,1558,1,1,0,1,332.05,0.0,0,332.05,Very Long,1,1
17622,20240102,2024-01-02,4450,152,4,1,190,24,1242,0,0,0,3,190.25,0.0,0,0.0,Long,0,1
17623,20241116,2024-11-16,9928,101,3,1,55,5,1381,1,0,1,2,549.77,54.98,5,0.0,Very Long,0,1
17624,20240915,2024-09-15,4112,18,3,1,48,5,140,1,0,1,4,409.37,245.62,15,0.0,Very Short,1,1
17625,20241111,2024-11-11,6277,318,3,1,31,13,225,0,0,0,2,527.95,211.18,20,0.0,Very Short,0,1
17626,20240201,2024-02-01,1051,290,5,1,176,16,414,1,0,1,2,687.11,274.84,20,0.0,Very Short,0,1
17627,20240115,2024-01-15,9662,263,4,0,167,6,1237,0,0,0,4,1070.92,1070.92,25,0.0,Long,1,1
17628,20240502,2024-05-02,6326,814,2,1,37,6,1279,0,0,0,3,741.28,333.58,15,0.0,Long,1,1
17629,20241106,2024-11-06,9538,3,5,1,10,2,1271,1,0,1,2,1021.83,306.55,15,0.0,Long,1,1
17630,20240630,2024-06-30,4175,576,3,0,196,1,674,1,1,0,4,1260.97,756.58,15,4287.3,Short,0,1
17631,20240920,2024-09-20,3818,144,1,0,194,17,55,1,0,1,4,513.54,0.0,0,0.0,Very Short,1,1
17632,20240330,2024-03-30,5701,214,3,1,57,19,783,1,0,1,1,1021.8,102.18,10,0.0,Short,1,1
17633,20240502,2024-05-02,8770,746,0,2,119,21,1675,1,0,1,3,438.29,0.0,0,0.0,Very Long,0,1
17634,20241116,2024-11-16,5939,86,1,0,172,1,964,1,0,1,1,1478.86,295.77,20,0.0,Long,0,1
17635,20240627,2024-06-27,8131,780,4,0,218,23,1217,1,0,1,2,206.69,0.0,0,0.0,Long,0,1
17636,20241011,2024-10-11,2929,240,4,1,62,5,29,1,0,1,1,522.16,78.32,15,0.0,Very Short,1,1
17637,20240821,2024-08-21,7981,765,5,1,222,24,1469,1,1,0,4,191.42,0.0,0,765.68,Very Long,1,1
17638,20240305,2024-03-05,7591,713,3,1,151,17,780,1,0,1,3,320.21,0.0,0,0.0,Short,1,1
17639,20241210,2024-12-10,9065,727,5,2,21,9,170,0,0,0,3,218.36,65.51,10,0.0,Very Short,1,1
17640,20241211,2024-12-11,1518,162,4,1,114,17,1498,1,0,1,3,384.54,115.36,10,0.0,Very Long,0,1
17641,20241011,2024-10-11,4457,870,1,0,77,8,1587,0,0,0,4,383.92,230.35,15,0.0,Very Long,0,1
17642,20240620,2024-06-20,1798,667,5,0,157,22,1233,1,0,1,2,129.72,25.94,10,0.0,Long,0,1
17643,20240605,2024-06-05,4600,393,0,0,144,19,800,0,0,0,2,1761.51,352.3,10,0.0,Short,1,1
17644,20240418,2024-04-18,7829,737,2,1,128,8,987,0,0,0,4,1244.51,0.0,0,0.0,Long,1,1
17645,20240823,2024-08-23,6759,858,0,1,44,6,19,1,0,1,1,297.36,59.47,20,0.0,Very Short,0,1
17646,20240423,2024-04-23,7776,632,5,2,190,23,403,1,1,0,2,394.44,0.0,0,788.88,Very Short,1,1
17647,20240308,2024-03-08,7639,337,4,1,206,3,706,1,1,0,4,935.82,0.0,0,3743.28,Short,1,1
17648,20240123,2024-01-23,9929,473,5,1,74,12,1576,1,0,1,4,327.84,262.27,20,0.0,Very Long,0,1
17649,20240603,2024-06-03,8916,678,2,0,186,12,1304,0,0,0,2,994.35,397.74,20,0.0,Long,1,1
17650,20241024,2024-10-24,6275,225,0,0,106,4,463,0,0,0,4,377.06,0.0,0,0.0,Short,1,1
17651,20241015,2024-10-15,8881,483,0,2,145,21,1160,1,0,1,1,714.09,107.11,15,0.0,Long,1,1
17652,20241106,2024-11-06,1431,583,3,1,164,1,1538,1,0,1,1,789.51,0.0,0,0.0,Very Long,0,1
17653,20240809,2024-08-09,7491,596,4,2,119,3,1192,1,0,1,1,1385.93,0.0,0,0.0,Long,1,1
17654,20241112,2024-11-12,5697,484,0,0,29,6,51,0,0,0,2,1686.28,168.63,5,0.0,Very Short,0,1
17655,20241012,2024-10-12,9611,375,3,1,171,20,1634,1,0,1,1,716.41,214.92,30,0.0,Very Long,0,1
17656,20241021,2024-10-21,5533,10,3,1,116,14,762,1,1,0,2,443.27,177.31,20,709.23,Short,1,1
17657,20240705,2024-07-05,2607,735,4,0,39,24,375,1,1,0,2,875.13,87.51,5,1662.75,Very Short,1,1
17658,20240201,2024-02-01,7516,879,5,1,8,22,422,1,0,1,3,866.72,390.02,15,0.0,Very Short,1,1
17659,20240518,2024-05-18,9552,666,4,2,10,18,355,0,0,0,4,311.78,249.42,20,0.0,Very Short,0,1
17660,20241105,2024-11-05,1145,680,4,1,142,13,633,1,1,0,1,1049.74,52.49,5,997.25,Short,1,1
17661,20240928,2024-09-28,1577,644,2,1,171,22,1673,0,0,0,4,610.1,122.02,5,0.0,Very Long,1,1
17662,20240105,2024-01-05,6950,29,5,1,46,18,418,1,0,1,3,186.62,0.0,0,0.0,Very Short,0,1
17663,20240204,2024-02-04,6000,727,0,1,209,17,895,1,1,0,3,230.88,103.9,15,588.74,Short,1,1
17664,20240828,2024-08-28,5936,364,5,1,203,8,199,1,0,1,4,440.6,264.36,15,0.0,Very Short,0,1
17665,20241223,2024-12-23,1811,151,0,1,154,19,555,0,0,0,2,934.34,186.87,10,0.0,Short,0,1
17666,20240923,2024-09-23,6148,544,5,1,34,19,643,1,0,1,4,566.46,679.75,30,0.0,Short,0,1
17667,20241212,2024-12-12,6111,149,2,1,121,14,1008,1,1,0,3,1061.93,637.16,20,2548.63,Long,1,1
17668,20240125,2024-01-25,8642,781,1,2,77,21,1561,1,0,1,1,205.69,0.0,0,0.0,Very Long,0,1
17669,20241117,2024-11-17,4510,580,2,2,176,23,1257,1,0,1,4,495.14,0.0,0,0.0,Long,0,1
17670,20240216,2024-02-16,4130,559,2,1,135,7,1649,1,1,0,1,1365.16,204.77,15,1160.39,Very Long,1,1
17671,20241118,2024-11-18,1734,588,4,0,112,9,1168,1,0,1,1,1382.65,0.0,0,0.0,Long,0,1
17672,20241221,2024-12-21,6101,177,5,2,86,8,673,1,0,1,1,1068.97,0.0,0,0.0,Short,1,1
17673,20240705,2024-07-05,6832,430,4,0,149,20,1724,1,0,1,1,700.09,0.0,0,0.0,Very Long,0,1
17674,20240713,2024-07-13,3526,586,1,0,171,7,1186,0,0,0,1,858.0,128.7,15,0.0,Long,0,1
17675,20240630,2024-06-30,7580,589,3,1,151,18,1065,1,1,0,2,599.24,239.7,20,958.78,Long,1,1
17676,20240720,2024-07-20,9441,457,3,1,178,1,847,1,0,1,1,1161.54,58.08,5,0.0,Short,1,1
17677,20241026,2024-10-26,2567,9,3,0,116,11,1774,0,0,0,4,1672.58,334.52,5,0.0,Very Long,0,1
17678,20240412,2024-04-12,6153,394,3,0,37,21,315,1,1,0,4,1536.82,614.73,10,5532.55,Very Short,0,1
17679,20240413,2024-04-13,7249,835,3,1,217,18,1459,1,1,0,1,258.23,38.73,15,219.5,Very Long,1,1
17680,20241219,2024-12-19,1166,557,0,1,89,21,440,1,0,1,2,151.95,91.17,30,0.0,Very Short,0,1
17681,20241106,2024-11-06,2611,588,4,0,120,13,1699,1,0,1,2,394.73,118.42,15,0.0,Very Long,1,1
17682,20240716,2024-07-16,4560,804,2,0,10,4,1586,1,0,1,4,918.56,551.14,15,0.0,Very Long,0,1
17683,20240314,2024-03-14,2236,831,0,1,30,2,360,1,0,1,2,1818.57,909.28,25,0.0,Very Short,0,1
17684,20241214,2024-12-14,4199,60,2,0,28,13,501,1,0,1,4,279.22,111.69,10,0.0,Short,1,1
17685,20241116,2024-11-16,2326,674,0,0,188,10,1291,1,0,1,3,1637.65,0.0,0,0.0,Long,0,1
17686,20240429,2024-04-29,9068,356,5,2,130,16,1127,1,1,0,2,343.69,137.48,20,549.9,Long,0,1
17687,20240716,2024-07-16,6391,169,2,1,71,20,1552,0,0,0,4,159.9,127.92,20,0.0,Very Long,1,1
17688,20240602,2024-06-02,3962,497,0,1,214,20,483,1,1,0,2,1121.41,0.0,0,2242.82,Short,0,1
17689,20241103,2024-11-03,8008,853,5,1,176,10,580,0,0,0,3,1218.24,548.21,15,0.0,Short,1,1
17690,20240907,2024-09-07,1165,486,3,1,16,12,1644,1,0,1,2,534.89,0.0,0,0.0,Very Long,0,1
17691,20240628,2024-06-28,6371,167,1,1,138,15,1521,0,0,0,3,783.11,0.0,0,0.0,Very Long,0,1
17692,20241219,2024-12-19,7150,736,2,1,13,22,1458,1,1,0,4,631.24,0.0,0,2524.96,Very Long,1,1
17693,20240810,2024-08-10,8283,676,4,1,31,3,1302,0,0,0,3,230.43,0.0,0,0.0,Long,1,1
17694,20240625,2024-06-25,3000,546,0,0,192,11,1511,1,1,0,2,472.96,0.0,0,945.92,Very Long,0,1
17695,20241204,2024-12-04,6322,36,0,1,77,20,734,0,0,0,2,1583.25,158.33,5,0.0,Short,0,1
17696,20240613,2024-06-13,7908,62,3,0,23,4,1332,1,0,1,1,645.68,32.28,5,0.0,Long,0,1
17697,20240601,2024-06-01,8175,82,3,1,175,9,814,0,0,0,3,937.14,0.0,0,0.0,Short,0,1
17698,20240521,2024-05-21,2580,368,4,1,49,24,1285,0,0,0,4,717.19,143.44,5,0.0,Long,0,1
17699,20240321,2024-03-21,9787,807,2,1,170,14,1434,0,0,0,4,328.81,0.0,0,0.0,Very Long,1,1
17700,20240411,2024-04-11,3465,481,5,1,82,9,209,1,0,1,3,490.56,0.0,0,0.0,Very Short,1,1
17701,20240203,2024-02-03,4518,452,0,1,150,5,619,1,0,1,2,249.56,74.87,15,0.0,Short,1,1
17702,20240922,2024-09-22,2728,521,5,1,165,1,294,1,0,1,3,394.33,59.15,5,0.0,Very Short,0,1
17703,20240803,2024-08-03,2349,537,1,0,45,9,1157,0,0,0,2,1359.39,407.82,15,0.0,Long,1,1
17704,20241206,2024-12-06,3298,306,1,2,40,24,131,1,0,1,4,256.44,102.58,10,0.0,Very Short,0,1
17705,20240811,2024-08-11,2218,781,3,0,117,1,173,1,0,1,3,246.59,0.0,0,0.0,Very Short,1,1
17706,20240130,2024-01-30,7594,713,5,1,179,17,1680,0,0,0,3,971.61,437.22,15,0.0,Very Long,0,1
17707,20240814,2024-08-14,6376,242,5,1,171,3,1781,0,0,0,4,879.92,175.98,5,0.0,Very Long,1,1
17708,20240304,2024-03-04,4509,739,3,1,107,20,590,1,1,0,3,943.23,565.94,20,2263.75,Short,1,1
17709,20240114,2024-01-14,5923,593,3,1,155,23,737,0,0,0,4,1053.2,0.0,0,0.0,Short,1,1
17710,20240829,2024-08-29,6437,701,4,1,66,11,1429,0,0,0,3,1901.05,1425.79,25,0.0,Very Long,0,1
17711,20240111,2024-01-11,2657,883,3,1,71,2,1004,0,0,0,3,1091.46,491.16,15,0.0,Long,1,1
17712,20240529,2024-05-29,3672,568,4,1,197,12,1777,1,0,1,2,1004.39,0.0,0,0.0,Very Long,0,1
17713,20241122,2024-11-22,8938,611,0,1,80,9,433,0,0,0,4,1177.27,1412.72,30,0.0,Very Short,0,1
17714,20240403,2024-04-03,1108,360,3,1,87,3,426,1,0,1,4,552.53,663.04,30,0.0,Very Short,1,1
17715,20240910,2024-09-10,9609,27,4,0,115,12,1738,1,0,1,2,495.56,49.56,5,0.0,Very Long,1,1
17716,20240517,2024-05-17,9677,702,2,1,121,7,1029,1,1,0,2,793.84,0.0,0,1587.68,Long,1,1
17717,20240211,2024-02-11,3278,815,0,0,18,17,134,1,0,1,2,687.13,0.0,0,0.0,Very Short,0,1
17718,20240312,2024-03-12,3886,263,5,1,207,7,177,1,1,0,2,1388.24,0.0,0,2776.48,Very Short,1,1
17719,20240128,2024-01-28,2861,320,5,0,154,16,1166,0,0,0,2,1429.35,285.87,10,0.0,Long,1,1
17720,20240225,2024-02-25,6045,279,3,1,90,5,536,1,0,1,2,706.49,282.6,20,0.0,Short,0,1
17721,20240229,2024-02-29,2925,861,4,0,146,1,1257,1,0,1,1,199.45,9.97,5,0.0,Long,0,1
17722,20241118,2024-11-18,8115,187,3,0,210,4,697,1,0,1,3,592.31,0.0,0,0.0,Short,0,1
17723,20241021,2024-10-21,4486,189,2,1,74,22,1281,1,1,0,3,221.54,0.0,0,664.62,Long,1,1
17724,20240508,2024-05-08,9705,854,3,1,172,19,925,0,0,0,2,180.62,36.12,10,0.0,Long,0,1
17725,20240920,2024-09-20,8678,148,3,1,3,13,923,1,0,1,3,1754.65,0.0,0,0.0,Long,0,1
17726,20240315,2024-03-15,4611,553,1,2,191,11,562,1,1,0,2,1520.15,0.0,0,3040.3,Short,1,1
17727,20240821,2024-08-21,6363,712,1,0,26,12,1172,1,0,1,3,1600.91,960.55,20,0.0,Long,1,1
17728,20240314,2024-03-14,1219,94,3,0,107,3,935,0,0,0,4,1465.13,1172.1,20,0.0,Long,0,1
17729,20240821,2024-08-21,1607,130,2,1,199,22,1462,0,0,0,2,965.96,193.19,10,0.0,Very Long,1,1
17730,20240510,2024-05-10,5553,893,5,1,170,17,449,0,0,0,3,818.65,0.0,0,0.0,Very Short,1,1
17731,20241109,2024-11-09,5256,661,2,0,165,11,577,1,0,1,1,394.33,39.43,10,0.0,Short,0,1
17732,20241031,2024-10-31,4584,843,0,0,72,18,1112,0,0,0,3,1330.43,0.0,0,0.0,Long,1,1
17733,20240501,2024-05-01,1812,552,0,1,173,14,193,1,0,1,1,868.74,0.0,0,0.0,Very Short,1,1
17734,20240116,2024-01-16,8557,320,2,1,60,2,1747,1,1,0,1,425.09,0.0,0,425.09,Very Long,0,1
17735,20240427,2024-04-27,4655,296,0,1,165,7,1408,0,0,0,3,750.05,112.51,5,0.0,Very Long,0,1
17736,20240412,2024-04-12,5229,336,5,0,87,14,867,1,1,0,2,228.55,0.0,0,457.1,Short,1,1
17737,20240604,2024-06-04,4631,806,2,0,41,22,1094,1,1,0,1,384.9,38.49,10,346.41,Long,0,1
17738,20240728,2024-07-28,5475,81,0,1,144,20,967,0,0,0,4,214.24,85.7,10,0.0,Long,1,1
17739,20241227,2024-12-27,6834,715,1,0,66,18,889,1,0,1,2,314.13,0.0,0,0.0,Short,0,1
17740,20240123,2024-01-23,7875,726,4,1,200,11,958,0,0,0,1,849.57,0.0,0,0.0,Long,0,1
17741,20240721,2024-07-21,5944,886,0,0,206,19,444,1,0,1,3,358.09,0.0,0,0.0,Very Short,1,1
17742,20240303,2024-03-03,2493,410,2,1,39,14,526,0,0,0,2,1646.68,164.67,5,0.0,Short,1,1
17743,20240718,2024-07-18,8871,72,1,2,209,3,268,0,0,0,3,461.95,277.17,20,0.0,Very Short,1,1
17744,20240820,2024-08-20,3561,512,1,2,68,19,1125,1,1,0,3,106.19,63.71,20,254.86,Long,0,1
17745,20241022,2024-10-22,1146,464,3,0,207,2,1258,1,0,1,2,965.89,386.36,20,0.0,Long,0,1
17746,20240723,2024-07-23,1351,538,3,0,124,17,370,0,0,0,2,308.21,184.93,30,0.0,Very Short,1,1
17747,20240305,2024-03-05,7965,193,5,2,33,2,1017,0,0,0,3,1130.43,0.0,0,0.0,Long,0,1
17748,20241129,2024-11-29,4482,796,5,1,54,6,1042,1,0,1,1,825.72,0.0,0,0.0,Long,0,1
17749,20240527,2024-05-27,1203,190,2,1,38,8,187,0,0,0,2,773.18,0.0,0,0.0,Very Short,0,1
17750,20240624,2024-06-24,8302,851,1,1,198,24,1657,1,0,1,4,959.08,0.0,0,0.0,Very Long,1,1
17751,20240822,2024-08-22,3738,625,5,0,141,18,1299,0,0,0,2,402.18,0.0,0,0.0,Long,1,1
17752,20240406,2024-04-06,9800,557,3,1,170,5,522,1,0,1,4,702.58,843.1,30,0.0,Short,0,1
17753,20241226,2024-12-26,8916,305,1,1,209,19,1739,1,0,1,4,551.09,0.0,0,0.0,Very Long,1,1
17754,20240117,2024-01-17,1433,6,2,1,13,7,423,1,1,0,4,1621.44,324.29,5,6161.47,Very Short,1,1
17755,20240226,2024-02-26,7213,122,0,1,161,7,43,0,0,0,3,528.68,396.51,25,0.0,Very Short,1,1
17756,20241227,2024-12-27,6428,534,2,2,25,13,1620,1,0,1,1,1025.56,0.0,0,0.0,Very Long,1,1
17757,20240613,2024-06-13,2547,557,4,0,79,12,1732,1,0,1,3,1033.33,155.0,5,0.0,Very Long,1,1
17758,20241122,2024-11-22,4087,463,1,1,68,14,57,1,1,0,2,529.99,317.99,30,741.99,Very Short,1,1
17759,20241126,2024-11-26,5416,862,5,0,121,24,679,1,1,0,4,340.98,136.39,10,1227.53,Short,1,1
17760,20241227,2024-12-27,2314,74,5,2,201,1,997,1,0,1,2,937.82,187.56,10,0.0,Long,0,1
17761,20240921,2024-09-21,7496,358,5,0,181,6,527,1,1,0,4,940.58,188.12,5,3574.2,Short,1,1
17762,20240906,2024-09-06,3495,209,4,0,195,16,461,1,0,1,2,668.4,200.52,15,0.0,Short,0,1
17763,20240812,2024-08-12,9435,633,5,1,214,17,322,0,0,0,3,783.35,0.0,0,0.0,Very Short,1,1
17764,20240906,2024-09-06,8214,637,2,2,180,17,1799,1,0,1,4,209.05,0.0,0,0.0,Very Long,0,1
17765,20240403,2024-04-03,6708,883,0,1,99,8,276,1,0,1,3,1018.79,458.46,15,0.0,Very Short,0,1
17766,20241024,2024-10-24,2077,191,0,1,201,5,1130,1,0,1,1,637.64,31.88,5,0.0,Long,0,1
17767,20240309,2024-03-09,1222,460,3,2,145,13,1354,1,0,1,3,705.22,634.7,30,0.0,Long,0,1
17768,20240624,2024-06-24,2313,698,5,1,57,11,1786,0,0,0,1,891.43,133.71,15,0.0,Very Long,1,1
17769,20240516,2024-05-16,5496,803,2,1,196,4,1725,1,1,0,4,1018.5,203.7,5,3870.3,Very Long,0,1
17770,20241004,2024-10-04,8030,182,0,0,61,19,253,1,0,1,4,776.03,776.03,25,0.0,Very Short,1,1
17771,20240403,2024-04-03,2376,632,5,0,158,6,1348,1,0,1,4,1246.4,0.0,0,0.0,Long,1,1
17772,20240316,2024-03-16,7365,582,0,0,8,20,1409,0,0,0,4,1443.16,577.26,10,0.0,Very Long,1,1
17773,20241022,2024-10-22,1429,111,4,2,134,21,723,1,0,1,4,600.79,0.0,0,0.0,Short,1,1
17774,20240626,2024-06-26,3390,465,4,0,50,10,787,1,0,1,1,751.23,0.0,0,0.0,Short,1,1
17775,20240920,2024-09-20,6385,128,3,0,135,1,577,1,0,1,4,482.74,0.0,0,0.0,Short,1,1
17776,20241116,2024-11-16,8454,764,1,0,218,21,227,1,0,1,1,373.38,18.67,5,0.0,Very Short,0,1
17777,20241031,2024-10-31,7991,864,2,0,52,19,501,1,0,1,3,673.91,0.0,0,0.0,Short,1,1
17778,20240525,2024-05-25,5793,704,0,1,17,2,729,0,0,0,1,1693.05,253.96,15,0.0,Short,0,1
17779,20240303,2024-03-03,1324,861,5,0,44,11,1204,0,0,0,1,439.77,0.0,0,0.0,Long,0,1
17780,20241216,2024-12-16,3640,36,1,1,168,20,904,0,0,0,2,1389.67,0.0,0,0.0,Long,0,1
